text,Circulated as claim or as debunk or undecided,screen_name,user_id,tweet_id,retweet_count,created_at
"@leLab_E1 SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron

https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860164357556252672,1,2017-05-04T16:08:58.000Z
"@BFMTV SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron
https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860162247187988481,0,2017-05-04T16:00:35.000Z
"@LEXPRESS SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron
https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860163515994304512,0,2017-05-04T16:05:37.000Z
"@arretsurimages SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron
https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860175510369914880,0,2017-05-04T16:53:17.000Z
"@lolodlms SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron
https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860163333818855424,0,2017-05-04T16:04:54.000Z
"@EmmanuelMacron SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron
https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860177981431578624,0,2017-05-04T17:03:06.000Z
"@tete_verte SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron

https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860162051632771072,0,2017-05-04T15:59:48.000Z
"@AlertesNews SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron

https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860167429523222532,0,2017-05-04T16:21:10.000Z
Compte offshore d’Emmanuel Macron : comment a été fabriquée la fausse info - 4 mai 2017 - L'Obs https://t.co/cQumu2rp4F,debunk,Darkvadehors,2381965688,876431441529380865,0,2017-06-18T13:28:33.000Z
Le compte offshore de #Macron https://t.co/qtFL937kHp,claim,philfelipe1,506147444,860100184063311873,1,2017-05-04T11:53:58.000Z
@StockMonsterUSA #MACRON détient un compte offshore secret aux Îles Caïmans.,claim,thriftymaven,18367743,861164428829523968,0,2017-05-07T10:22:54.000Z
@concerned2345 #MACRON détient un compte offshore secret aux Îles Caïmans.,claim,thriftymaven,18367743,861163464122920960,0,2017-05-07T10:19:04.000Z
"@LeBlogPolitique SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron

https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860164848767954944,0,2017-05-04T16:10:55.000Z
"@PierreMenes SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron

https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860170228206120965,0,2017-05-04T16:32:18.000Z
"@BFMTV SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron

https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860177929237655552,0,2017-05-04T17:02:54.000Z
"@LEXPRESS SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron
https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860168406192054272,0,2017-05-04T16:25:03.000Z
"@voici SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron

https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860177341015830530,1,2017-05-04T17:00:34.000Z
"@BFMTV SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron
https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860162800068513792,0,2017-05-04T16:02:47.000Z
"@lesinrocks SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron
https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860162831852896256,0,2017-05-04T16:02:54.000Z
"@le_Parisien SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron
https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860164582903607297,1,2017-05-04T16:09:52.000Z
"@BFMTV SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron
https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860166437985542144,0,2017-05-04T16:17:14.000Z
"@brutofficiel SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron
https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860162472032047104,0,2017-05-04T16:01:29.000Z
"@LEXPRESS SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron
https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860175315028643841,0,2017-05-04T16:52:31.000Z
#2017LeDebat Macron explique qu'il n'a pas de compte offshore,?,guillaumevalcin,19981064,859879153960615936,1,2017-05-03T21:15:40.000Z
Pensez vous que #macron ai un compte offshore,claim,zhekoo69,1658698374,860185071948636161,2,2017-05-04T17:31:17.000Z
@mehalamaye #MACRON détient un compte offshore secret aux Îles Caïmans.,claim,thriftymaven,18367743,861163407806009349,0,2017-05-07T10:18:50.000Z
@lellina1977 oui mais  #macron a un compte offshore !!!,claim,denikine102,850414930981515300,860597350045233152,0,2017-05-05T20:49:32.000Z
@Messsmer @sunyakuza #Macron Accusé de posséder un compte offshore.,claim,Ale___Cristina,3295192850,860143882163585025,0,2017-05-04T14:47:36.000Z
"@BFMTV SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron
https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860168531643596800,0,2017-05-04T16:25:33.000Z
"@LePoint SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron
https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860161809965305856,0,2017-05-04T15:58:51.000Z
"@Europe1 SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron

https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860170457831657472,0,2017-05-04T16:33:12.000Z
"@Couille_Molle9 SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron

https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860164214459072515,0,2017-05-04T16:08:24.000Z
"@CNEWS SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron

https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860163026061799426,0,2017-05-04T16:03:41.000Z
"@EmmanuelMacron SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron
https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860178070786932736,0,2017-05-04T17:03:28.000Z
"@afpfr SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron

https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860163476928557056,0,2017-05-04T16:05:28.000Z
"@brutofficiel SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron

https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860164924445773824,0,2017-05-04T16:11:13.000Z
"@justice_gouv SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron

https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860162257266802688,0,2017-05-04T16:00:37.000Z
"@mediapart SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron

https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860163559917060096,0,2017-05-04T16:05:48.000Z
"@libe SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron

https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860164074969157633,0,2017-05-04T16:07:51.000Z
"@lemonde_pol SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron
https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860160843606085632,0,2017-05-04T15:55:00.000Z
"@EmmanuelMacron SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron
https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860178007520157698,0,2017-05-04T17:03:12.000Z
"@20Minutes SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron

https://t.co/lmY4iwBoEo",?,sondages2017_fr,858049964567662600,860170506363916292,0,2017-05-04T16:33:24.000Z
"Macron aurait-il dissimulé ses avoirs en un compte offshore aux Bahamas ? https://t.co/g8O6VsOSWo
Coucou #Macron ! On n'oublie pas...😉",claim,MLSoVia,827066978158383100,899916253695029248,8,2017-08-22T08:48:49.000Z
#Macron : Les lecteurs auraient dû se régaler  Censure de l’enquête sur le compte offshore de Macron https://t.co/NYAxxPKE1Q,claim,ta_malou,957864500,855060552653131777,7,2017-04-20T14:08:16.000Z
"Censure de l’enquête sur le compte offshore de Macron

REVEILLEZ VOUS LES ELECTEURS #macron 

https://t.co/hLmBAWir0d",claim,reatsent,2855825801,855093712753483776,9,2017-04-20T16:20:02.000Z
"Censure de l’enquête sur le compte offshore de Macron

REVEILLEZ VOUS LES ELECTEURS #macron… https://t.co/FTwqTD1xwH",claim,reatsent,2855825801,855094648934674434,2,2017-04-20T16:23:45.000Z
"Censure de l’enquête sur le compte offshore de Macron

REVEILLEZ VOUS LES ELECTEURS #macron… https://t.co/UHOFy1ip0s",claim,reatsent,2855825801,8.55094E+17,4,2017-04-20T16:22:03.000Z
"SCANDALE .. Le Canard Enchainé CENSURE par l'etat

Censure de l’enquête sur le compte offshore de Macron
#macron… https://t.co/tqXBbirNSK",claim,reatsent,2855825801,855097602085457924,26,2017-04-20T16:35:29.000Z
"#Macron ""Compte aux Bahamas"": Plainte de Macron pour ""faux"" et ""propagation de fausse nouvelle""… https://t.co/G8u3rka5n6",debunk,macronnews,8.33068E+17,860095703082774529,0,2017-05-04T11:36:10.000Z
"#Macron Les étranges origines de la fausse rumeur sur le ""compte aux Bahamas"" caché d’Emmanuel Macron… https://t.co/e8860ILjCN",debunk,macronnews,8.33068E+17,860110810466660352,0,2017-05-04T12:36:11.000Z
"#Macron ""Compte aux Bahamas"" : le parquet ouvre une enquête après la plainte de Macron https://t.co/UksVinyt5o https://t.co/vq0gSDOPq4",debunk,macronnews,8.33068E+17,860099494251286529,0,2017-05-04T11:51:13.000Z
#Macron Compte aux Bahamas: le parquet ouvre une enquête après la plainte de Macron https://t.co/wpGs8h1YP5 https://t.co/6MBAr2ePaa,debunk,macronnews,8.33068E+17,860099489436192768,0,2017-05-04T11:51:12.000Z
"#Macron La justice va enquêter sur la rumeur du ""compte aux Bahamas"" de Macron https://t.co/M31jmBljKj https://t.co/3q2gB0Dxjk",debunk,macronnews,8.33068E+17,860182679488167936,0,2017-05-04T17:21:46.000Z
"#Macron La justice va enquêter sur la rumeur du ""compte aux Bahamas"" de Macron https://t.co/mgddCmTonr https://t.co/trTeKeB9iQ",debunk,macronnews,8.33068E+17,860171313314492417,1,2017-05-04T16:36:36.000Z
"#Macron La justice va enquêter sur la rumeur du ""compte aux Bahamas"" de Macron https://t.co/hZ57zFrcXJ https://t.co/e1LXZshJqX",debunk,macronnews,8.33068E+17,860175114125660160,0,2017-05-04T16:51:43.000Z
"#Macron La justice va enquêter sur la rumeur du ""compte aux Bahamas"" d'Emmanuel Macron https://t.co/gVMwQcbidn https://t.co/tHogotRmXi",debunk,macronnews,8.33068E+17,860358653500588032,0,2017-05-05T05:01:02.000Z
"#Macron La justice va enquêter sur la rumeur du ""compte aux Bahamas"" d'Emmanuel Macron https://t.co/OJ7MCfukMf https://t.co/I0TRB0eAoF",debunk,macronnews,8.33068E+17,860209145340997633,0,2017-05-04T19:06:56.000Z
Compte aux Bahamas de Macron : un argument pour la signature électronique https://t.co/llvyoz3N9N  #macrongate #macron #bahamas #esignature,debunk,sellandsign,4725086019,860411716164886528,2,2017-05-05T08:31:53.000Z
#Macron «Compte aux Bahamas» : Macron porte plainte pour «propagation de fausse nouvelle» https://t.co/21GdyxnoQy https://t.co/bzu8bPIw2Q,debunk,macronnews,8.33068E+17,860095728718237696,0,2017-05-04T11:36:16.000Z
#Macron Emmanuel Macron porte plainte après les rumeurs d’un compte aux Bahamas https://t.co/L9xIcnpz9I https://t.co/8ifPG8QEZI,debunk,macronnews,8.33068E+17,860231845287428096,0,2017-05-04T20:37:08.000Z
"#Macron Rumeur de ""compte aux Bahamas"" : Macron porte plainte pour fausses nouvelles https://t.co/1Cx0bMDpLW https://t.co/DKbuR9McJz",debunk,macronnews,8.33068E+17,860148615486070784,0,2017-05-04T15:06:25.000Z
#Macron VIDEO – Compte aux Bahamas : Le Pen réagit à la plainte de Macron https://t.co/wAC0Gwpi04 https://t.co/if3OoVePCI,debunk,macronnews,8.33068E+17,860386904570834944,0,2017-05-05T06:53:17.000Z
"#Macron La justice va enquêter sur la rumeur du ""compte aux Bahamas"" de Macron https://t.co/T3zq4iRK9n https://t.co/w8OBgDrtJg",debunk,macronnews,8.33068E+17,860171313616433152,0,2017-05-04T16:36:37.000Z
#Macron Macron explique pourquoi il porte plainte après les rumeurs d'un compte aux Bahamas https://t.co/iBETpyfWYP https://t.co/GcslJLYfap,debunk,macronnews,8.33068E+17,860156194857652225,0,2017-05-04T15:36:32.000Z
"#Macron ""Compte aux Bahamas"": Plainte de Macron pour ""faux"" et ""propagation de fausse nouvelle""… https://t.co/aaPC7FQEur",debunk,macronnews,8.33068E+17,860091903647330304,0,2017-05-04T11:21:04.000Z
"#Macron ""Compte aux Bahamas"": Plainte de Macron pour ""faux"" et ""propagation de fausse nouvelle""… https://t.co/qZx83NRFxg",debunk,macronnews,8.33068E+17,860095700553662464,0,2017-05-04T11:36:09.000Z
#Macron Le camp Macron déconstruit point par point l'insinuation de Le Pen sur le compte aux Bahamas… https://t.co/THgRGbJOPR,debunk,macronnews,8.33068E+17,860057864689377280,0,2017-05-04T09:05:48.000Z
"#Macron ""Compte aux Bahamas"": Plainte de Macron pour ""faux"" et ""propagation de fausse nouvelle""… https://t.co/yX9XLKzVQT",debunk,macronnews,8.33068E+17,860107046015954944,0,2017-05-04T12:21:14.000Z
#Macron «Compte aux Bahamas» : Macron ciblé par le poison de la rumeur https://t.co/oduceE8xqt https://t.co/RVmgr3GUuq,debunk,macronnews,8.33068E+17,860216693406216193,0,2017-05-04T19:36:56.000Z
"#Macron ""Compte aux Bahamas"": le parquet ouvre une enquête après la plainte de Macron https://t.co/XE6yJoROgz https://t.co/PIpLrKatIU",debunk,macronnews,8.33068E+17,860107045743316992,0,2017-05-04T12:21:14.000Z
"#Macron ""Compte aux Bahamas"": dans les coulisses de la fake news visant Macron https://t.co/IP62pUkc5A https://t.co/rF0TuA7QKK",debunk,macronnews,8.33068E+17,860144838267867136,0,2017-05-04T14:51:24.000Z
"👉Fausse #Oreillette de #Macron
👉Faux compte aux #Bahamas de #Macron
Le #FN, affolé, multiplie les #FakeNews 
Pitoya… https://t.co/vrQlPnHkAQ",debunk,BreakingThor,2267076421,860516974597738498,152,2017-05-05T15:30:09.000Z
#Macron VIDEO - Compte aux Bahamas : Macron accuse Le Pen de “fake news” https://t.co/k35xCmjTZB https://t.co/pgCM4c4bOs,debunk,macronnews,8.33068E+17,860061650300407808,0,2017-05-04T09:20:51.000Z
"@EnModeMacaron Les fameux documents ""authentiques"" sur le supposé compte offshore de #Macron évoqué par Le Pen lors… https://t.co/hsiXvVv3xi",debunk,BenoitLaTortue,857604818168418300,927248841468010498,2,2017-11-05T18:58:45.000Z
@Zam_Zonite #Macron et son compte offshore aux Bahamas pour lequel il s'est empressé d'étouffer l'affaire avec l'ai… https://t.co/iRiL3zVlBU,claim,jgilb48,4017280223,912754561579933696,0,2017-09-26T19:03:40.000Z
@RachelSabin @florentpagny je donne raison à #FlorentPagny ! Hé #Manu (#Macron) et ton compte offshore aux #Bahamas… https://t.co/aYHD7istq0,claim,jgilb48,4017280223,912774160308428801,1,2017-09-26T20:21:32.000Z
Rappel #macron #CompteOffshore #FalseFakeNews https://t.co/8mGwpLN71d,debunk,loindevant,40220359,860195137900728321,0,2017-05-04T18:11:17.000Z
[🔴 EN DIRECT] #Presidentielle2017 #Macron porte plainte après des rumeurs sur un «compte aux Bahamas» &gt;&gt;… https://t.co/oDzStzgxwB,debunk,20Minutes,2649991,860089032080064512,35,2017-05-04T11:09:39.000Z
Compte aux Bahamas : #LePen ne se sent pas visée par la plainte de #Macron https://t.co/iiN4TPnS6h… https://t.co/SCAMvl3tOP,debunk,laprovence,18167178,860423249070620673,0,2017-05-05T09:17:43.000Z
"Rumeur de ""compte aux Bahamas"" : Macron porte plainte pour divulgation de fausses nouvelles https://t.co/E97IHVbUH0 vía @LObs",debunk,HectorMackendy,393525107,860234063189356545,0,2017-05-04T20:45:57.000Z
"EN DIRECT. Présidentielle: Macron a déposé plainte concernant la fake new d'un compte aux Bahamas...
Via @20minutes https://t.co/Hs16PTFmAJ",debunk,alni92,300718317,860129877550354436,23,2017-05-04T13:51:57.000Z
"#Presidentielle2017 Insinuation de #MPL_officiel sur un ""compte aux Bahamas"" : #Macron porte plainte https://t.co/2o2TA8qZwX via @LeDesk_ma",debunk,LeDesk_ma,2994407410,860093518945148928,4,2017-05-04T11:27:29.000Z
“Compte aux Bahamas” : Plainte de Macron pour “faux” et “propagation de fausse nouvelle” https://t.co/gm6KY16GCV https://t.co/Rr1rehP6D3,debunk,24matins,343895334,860091056783712256,1,2017-05-04T11:17:42.000Z
RT _elections: « Compte aux Bahamas »: Plainte de #Macron pour « faux » et « propagation de fausse nouvelle »… https://t.co/y9KkkDY2IN,debunk,clemski123,4016867104,860094525309583361,0,2017-05-04T11:31:29.000Z
@lafrancendeclin Apparemment elle n'a pas été si mauvaise. L'affaire du compte aux Bahamas de #Macron pourrait bien… https://t.co/RQFmwOjNa8,claim,Herrrwolf,245095261,860108879237140481,0,2017-05-04T12:28:31.000Z
"Rumeur de ""compte aux Bahamas"" : Macron porte plainte pour divulgation de fausses nouvelles https://t.co/mnmhMrE4ex via @LObs",debunk,Piranhazero,4831072336,860175651709616128,0,2017-05-04T16:53:51.000Z
"""Si j'avais voulu accuser Macron d'avoir un compte aux Bahamas, je l'aurais fait hier. J'ai posé la question"" @MLP_officiel #BourdinDirect",debunk,encolere75,72516079,860083700683481088,2,2017-05-04T10:48:28.000Z
"""Je n'ai pas de compte aux Bahamas"" réagit Emmanuel #Macron https://t.co/fW20nScENn] Ou est l'argent alors?",debunk,resistance75,168521753,860132376055357442,1,2017-05-04T14:01:53.000Z
Compte aux Bahamas : #Macron porte plainte pour propagation de fausse nouvelle - https://t.co/NsRxVLBlSi via https://t.co/tadeDKNhj4,debunk,resistance75,168521753,860131879516766208,0,2017-05-04T13:59:55.000Z
"EN DIRECT. Présidentielle: Macron a déposé plainte concernant la fake new d'un compte aux Bahamas...
Via @20minutes https://t.co/VdmIeafZGy",debunk,JramenM,2998021930,860089461169938432,4,2017-05-04T11:11:21.000Z
"Insinuation de  Marine Le Pen  sur un "" compte aux Bahamas "" :  Emmanuel Macron  porte  plainte  https://t.co/ffI3VN6oDy via @LObs",debunk,Jackwie,122118781,860089533991399424,2,2017-05-04T11:11:39.000Z
"Insinuation de  Marine #LePen  sur un "" compte aux Bahamas "" :  Emmanuel #Macron  porte  plainte  https://t.co/55wUyCRkh7 via @LObs",debunk,JeanNormand2012,3234502708,860104010468085760,0,2017-05-04T12:09:10.000Z
"Insinuation de  Marine Le Pen  sur un "" compte aux Bahamas "" :  Emmanuel Macron  porte  plainte  https://t.co/LZiNXkWady via @LObs",debunk,MarieMarchi,557464571,860089726170259456,3,2017-05-04T11:12:25.000Z
"Rumeur de ""compte aux Bahamas"" : Macron porte plainte pour divulgation de fausses nouvelles https://t.co/J8jRwSoY36 via @LObs",debunk,EvelyneDaubent2,834873626205831200,860180009549541377,0,2017-05-04T17:11:10.000Z
"Le Pen accuse Macron d'avoir un compte aux Bahamas, il porte plainte. Confirmation source judiciaire… https://t.co/a63PvX4g1T",debunk,LEXPRESS,13353862,860082764409950208,272,2017-05-04T10:44:45.000Z
Présidentielle: Macron a déposé plainte concernant la fake new d'un compte aux Bahamas... - https://t.co/SsESjhksRb via @20minutes,debunk,Chat_Chauffe,558683220,860082891006423040,0,2017-05-04T10:45:15.000Z
"Rumeur de ""compte aux Bahamas"" : Macron porte plainte pour divulgation de fausses nouvelles https://t.co/f3v4It9dQa via @LObs",debunk,ANALPHAT,2905103922,860172497425235969,0,2017-05-04T16:41:19.000Z
Compte aux Bahamas : Macron porte plainte pour propagation de fausse nouvelle - Le Figaro #Presidentielle2017 https://t.co/4CJUdoxOcT,debunk,Megabox_2424,620885111,860120881590349824,0,2017-05-04T13:16:13.000Z
"Insinuation de  Marine Le Pen  sur un "" compte aux Bahamas "" :  Emmanuel Macron  porte  plainte  https://t.co/CjLsfygQ0l via @LObs",debunk,Aichadell,705004560,860219720473116674,0,2017-05-04T19:48:58.000Z
"[🔴 ALERTE INFO] «Je n'ai pas de compte aux Bahamas, c'est de la diffamation» lance #Macron #Presidentielle2017… https://t.co/ooPtLjkTJA",debunk,20Minutes,2649991,860095812684185601,35,2017-05-04T11:36:36.000Z
